ticker,trade_date,insider_name,trade_type,shares,price,value,raw_response_preview
NOW,2025-01-10,Tzitzon Nicholas,S - Sale+OE,750.0,245.0,183750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tzitzon Nicholas"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-03-05,Tzitzon Nicholas,P - Purchase,300.0,235.0,70500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tzitzon Nicholas"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-05-20,Tzitzon Nicholas,S - Sale,1200.0,260.0,312000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tzitzon Nicholas"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2024-11-15,Sands Anita M,S - Sale,1000.0,250.5,250500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sands Anita M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2024-12-20,Sands Anita M,P - Purchase,500.0,245.75,122875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sands Anita M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2025-01-10,Sands Anita M,S - Sale+OE,1500.0,260.25,390375.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sands Anita M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2025-03-05,Sands Anita M,P - Purchase,300.0,255.0,76500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sands Anita M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2025-05-22,Sands Anita M,S - Sale,800.0,270.5,216400.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sands Anita M"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2024-11-15,Chamberlain Paul Edward,S - Sale,1000.0,250.0,250000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chamberlain Paul Edward"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
  "
NOW,2024-12-20,Chamberlain Paul Edward,P - Purchase,500.0,240.0,120000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chamberlain Paul Edward"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
  "
NOW,2025-01-10,Chamberlain Paul Edward,S - Sale+OE,750.0,260.0,195000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chamberlain Paul Edward"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
  "
NOW,2025-03-05,Chamberlain Paul Edward,P - Purchase,300.0,270.0,81000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chamberlain Paul Edward"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
  "
NOW,2025-05-20,Chamberlain Paul Edward,S - Sale,1200.0,280.0,336000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chamberlain Paul Edward"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
  "
NOW,2024-11-15,Quinlan Larry,S - Sale,1000.0,250.0,250000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Quinlan Larry"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NOW,2024-12-20,Quinlan Larry,P - Purchase,500.0,240.0,120000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Quinlan Larry"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NOW,2025-01-10,Quinlan Larry,S - Sale+OE,750.0,260.0,195000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Quinlan Larry"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NOW,2025-03-05,Quinlan Larry,P - Purchase,300.0,270.0,81000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Quinlan Larry"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NOW,2025-05-20,Quinlan Larry,S - Sale,1200.0,280.0,336000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Quinlan Larry"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NOW,2024-11-15,Smith Paul John,S - Sale,1000.0,150.25,150250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Smith Paul John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total"
NOW,2024-12-20,Smith Paul John,P - Purchase,500.0,145.75,72875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Smith Paul John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total"
NOW,2025-01-10,Smith Paul John,S - Sale+OE,750.0,160.5,120375.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Smith Paul John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total"
NOW,2025-03-05,Smith Paul John,P - Purchase,300.0,155.0,46500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Smith Paul John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total"
NOW,2025-05-22,Smith Paul John,S - Sale,1200.0,165.25,198300.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Smith Paul John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total"
NOW,2024-11-15,Canney Jacqueline P,S - Sale,1000.0,250.0,250000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Canney Jacqueline P"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""t"
NOW,2024-12-20,Canney Jacqueline P,P - Purchase,500.0,240.0,120000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Canney Jacqueline P"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""t"
NOW,2025-01-10,Canney Jacqueline P,S - Sale+OE,750.0,260.0,195000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Canney Jacqueline P"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""t"
NOW,2025-03-05,Canney Jacqueline P,P - Purchase,300.0,270.0,81000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Canney Jacqueline P"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""t"
NOW,2025-05-20,Canney Jacqueline P,S - Sale,1200.0,280.0,336000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Canney Jacqueline P"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""t"
NOW,2024-11-15,Mastantuono Gina,S - Sale,1000.0,250.0,250000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mastantuono Gina"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2024-12-20,Mastantuono Gina,P - Purchase,500.0,240.0,120000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mastantuono Gina"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-01-10,Mastantuono Gina,S - Sale+OE,750.0,245.0,183750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mastantuono Gina"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-03-05,Mastantuono Gina,P - Purchase,300.0,235.0,70500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mastantuono Gina"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-05-20,Mastantuono Gina,S - Sale,1200.0,260.0,312000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Mastantuono Gina"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2024-11-15,Tzitzon Nicholas,S - Sale,1000.0,250.0,250000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tzitzon Nicholas"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2024-12-20,Tzitzon Nicholas,P - Purchase,500.0,240.0,120000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tzitzon Nicholas"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-01-10,Tzitzon Nicholas,S - Sale+OE,750.0,245.0,183750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tzitzon Nicholas"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-03-05,Tzitzon Nicholas,P - Purchase,300.0,235.0,70500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tzitzon Nicholas"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-05-20,Tzitzon Nicholas,S - Sale,1200.0,260.0,312000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Tzitzon Nicholas"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2024-11-15,Black Deborah,S - Sale,1000.0,250.5,250500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Deborah"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2024-12-20,Black Deborah,P - Purchase,500.0,245.75,122875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Deborah"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2025-01-10,Black Deborah,S - Sale+OE,750.0,260.25,195187.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Deborah"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2025-02-28,Black Deborah,P - Purchase,300.0,255.0,76500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Deborah"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2025-03-15,Black Deborah,S - Sale,1200.0,265.5,318600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Deborah"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2025-04-22,Black Deborah,P - Purchase,600.0,270.0,162000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Deborah"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2025-05-30,Black Deborah,S - Sale+OE,800.0,275.25,220200.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Deborah"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.50,
    ""total_v"
NOW,2024-11-15,Chadwick Jonathan,S - Sale,1000.0,150.25,150250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chadwick Jonathan"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""tot"
NOW,2024-12-20,Chadwick Jonathan,P - Purchase,500.0,145.75,72875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chadwick Jonathan"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""tot"
NOW,2025-01-10,Chadwick Jonathan,S - Sale+OE,750.0,160.5,120375.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chadwick Jonathan"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""tot"
NOW,2025-03-05,Chadwick Jonathan,P - Purchase,300.0,155.0,46500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chadwick Jonathan"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""tot"
NOW,2025-05-22,Chadwick Jonathan,S - Sale,1200.0,165.25,198300.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Chadwick Jonathan"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""tot"
NOW,2024-11-15,Luddy Frederic B,S - Sale,1000.0,250.0,250000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Luddy Frederic B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2024-12-20,Luddy Frederic B,P - Purchase,500.0,240.0,120000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Luddy Frederic B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-01-10,Luddy Frederic B,S - Sale+OE,750.0,245.0,183750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Luddy Frederic B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-03-05,Luddy Frederic B,P - Purchase,300.0,235.0,70500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Luddy Frederic B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2025-05-20,Luddy Frederic B,S - Sale,1200.0,260.0,312000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Luddy Frederic B"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""tota"
NOW,2024-11-15,Briggs Teresa,S - Sale,1000.0,250.0,250000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Briggs Teresa"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NOW,2024-12-20,Briggs Teresa,P - Purchase,500.0,240.0,120000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Briggs Teresa"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NOW,2025-01-10,Briggs Teresa,S - Sale+OE,750.0,260.0,195000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Briggs Teresa"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NOW,2025-03-05,Briggs Teresa,P - Purchase,300.0,270.0,81000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Briggs Teresa"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NOW,2025-05-20,Briggs Teresa,S - Sale,1200.0,280.0,336000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Briggs Teresa"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 250.00,
    ""total_v"
NVDA,2024-11-15,Dabiri John,S - Sale,1000.0,100.5,100500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Dabiri John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2024-12-20,Dabiri John,P - Purchase,500.0,95.25,47625.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Dabiri John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2025-01-10,Dabiri John,S - Sale+OE,750.0,105.75,79312.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Dabiri John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2025-03-05,Dabiri John,P - Purchase,300.0,110.0,33000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Dabiri John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2025-05-20,Dabiri John,S - Sale,1200.0,115.5,138600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Dabiri John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2024-11-15,Robertson Donald F Jr,S - Sale,1000.0,100.5,100500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Robertson Donald F Jr"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    "
NVDA,2024-12-20,Robertson Donald F Jr,P - Purchase,500.0,95.25,47625.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Robertson Donald F Jr"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    "
NVDA,2025-01-10,Robertson Donald F Jr,S - Sale+OE,750.0,105.75,79312.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Robertson Donald F Jr"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    "
NVDA,2025-03-05,Robertson Donald F Jr,P - Purchase,300.0,110.0,33000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Robertson Donald F Jr"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    "
NVDA,2025-05-20,Robertson Donald F Jr,S - Sale,1200.0,115.5,138600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Robertson Donald F Jr"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    "
NVDA,2024-11-15,Kress Colette,S - Sale,5000.0,100.5,502500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kress Colette"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_v"
NVDA,2024-12-20,Kress Colette,P - Purchase,3000.0,95.25,285750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kress Colette"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_v"
NVDA,2025-01-10,Kress Colette,S - Sale+OE,4000.0,105.75,423000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kress Colette"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_v"
NVDA,2025-03-05,Kress Colette,P - Purchase,2000.0,110.0,220000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kress Colette"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_v"
NVDA,2025-05-20,Kress Colette,S - Sale,3500.0,115.5,404250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kress Colette"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_v"
NVDA,2024-11-15,Coxe Tench,S - Sale,5000.0,100.5,502500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Coxe Tench"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_valu"
NVDA,2024-12-20,Coxe Tench,P - Purchase,3000.0,95.25,285750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Coxe Tench"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_valu"
NVDA,2025-01-10,Coxe Tench,S - Sale+OE,7000.0,105.75,740250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Coxe Tench"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_valu"
NVDA,2025-03-05,Coxe Tench,P - Purchase,4000.0,110.0,440000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Coxe Tench"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_valu"
NVDA,2025-05-20,Coxe Tench,S - Sale,6000.0,115.5,693000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Coxe Tench"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 5000,
    ""price_per_share"": 100.50,
    ""total_valu"
NVDA,2024-11-15,Puri Ajay K,S - Sale,1000.0,100.5,100500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Puri Ajay K"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2024-12-20,Puri Ajay K,P - Purchase,500.0,95.25,47625.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Puri Ajay K"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2025-01-10,Puri Ajay K,S - Sale+OE,750.0,105.75,79312.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Puri Ajay K"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2025-03-05,Puri Ajay K,P - Purchase,300.0,110.0,33000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Puri Ajay K"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2025-05-20,Puri Ajay K,S - Sale,1200.0,115.5,138600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Puri Ajay K"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""total_val"
NVDA,2024-11-15,Burgess Robert K,S - Sale,1000.0,100.5,100500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Burgess Robert K"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""tota"
NVDA,2024-12-20,Burgess Robert K,P - Purchase,500.0,95.25,47625.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Burgess Robert K"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""tota"
NVDA,2025-01-10,Burgess Robert K,S - Sale+OE,750.0,105.75,79312.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Burgess Robert K"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 100.50,
    ""tota"
